id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
trip-014460,2016-03-17 17:24:49,2016-03-17 17:31:59,1,-73.895535,40.784271,-73.917268,40.787398,430
trip-014461,2016-02-15 23:25:40,2016-02-15 23:36:41,4,-73.817998,40.866724,-73.801913,40.842484,662
trip-014462,2016-05-13 15:54:34,2016-05-13 16:06:59,1,-73.824167,40.681302,-73.767933,40.669299,746
trip-014463,2016-02-26 21:05:59,2016-02-26 21:35:34,1,-73.993533,40.803671,-73.849186,40.794733,1775
trip-014464,2016-04-28 01:15:20,2016-04-28 01:25:27,1,-73.722283,40.850989,-73.740711,40.827746,607
trip-014465,2016-04-03 23:40:52,2016-04-03 23:52:55,1,-73.841407,40.602314,-73.890309,40.620432,723
trip-014466,2016-06-25 12:13:01,2016-06-25 12:22:55,1,-73.706527,40.81298,-73.721961,40.82207,595
trip-014467,2016-06-13 18:43:48,2016-06-13 18:53:27,3,-73.941775,40.577466,-73.920001,40.575539,580
trip-014468,2016-03-12 16:32:20,2016-03-12 16:40:01,1,-73.910806,40.755334,-73.916301,40.758549,461
trip-014469,2016-06-25 09:40:57,2016-06-25 09:50:02,2,-73.936042,40.788123,-73.950917,40.795055,545
trip-014470,2016-02-07 05:32:08,2016-02-07 05:39:02,1,-73.943229,40.787142,-73.953719,40.767517,414
trip-014471,2016-04-19 06:06:25,2016-04-19 06:15:03,3,-73.701099,40.852911,-73.715185,40.875599,519
trip-014472,2016-03-31 13:17:50,2016-03-31 13:26:01,3,-73.808951,40.566969,-73.798789,40.546929,492
trip-014473,2016-01-20 10:15:34,2016-01-20 10:31:14,1,-73.835812,40.758698,-73.814483,40.696887,940
trip-014474,2016-04-05 10:50:06,2016-04-05 10:56:56,1,-73.817018,40.855402,-73.795122,40.867769,410
trip-014475,2016-06-27 19:03:26,2016-06-27 19:19:29,1,-73.706634,40.765813,-73.645964,40.787999,964
trip-014476,2016-01-17 20:08:20,2016-01-17 20:19:25,1,-73.991528,40.561609,-73.962529,40.578249,665
trip-014477,2016-06-23 14:16:28,2016-06-23 14:32:44,1,-73.896955,40.646277,-73.97691,40.66809,976
trip-014478,2016-03-24 18:05:55,2016-03-24 18:09:49,1,-73.892574,40.847304,-73.907325,40.853566,234
trip-014479,2016-01-17 00:51:44,2016-01-17 01:04:08,6,-74.031173,40.642594,-73.983844,40.612426,745
trip-014480,2016-04-01 11:00:29,2016-04-01 11:09:37,1,-73.75765,40.781541,-73.771299,40.781397,549
trip-014481,2016-05-01 07:31:10,2016-05-01 07:46:22,4,-73.9637,40.635412,-73.9827,40.673184,912
trip-014482,2016-04-21 09:52:00,2016-04-21 09:57:11,1,-73.98412,40.621225,-73.968066,40.615922,312
trip-014483,2016-05-01 12:28:15,2016-05-01 12:40:36,2,-73.9106,40.875127,-73.909616,40.900509,742
trip-014484,2016-03-31 12:05:01,2016-03-31 12:11:57,1,-73.991202,40.794907,-73.99505,40.800315,417
trip-014485,2016-04-30 12:44:02,2016-04-30 12:56:08,1,-73.802115,40.735303,-73.769345,40.724909,726
trip-014486,2016-02-03 08:55:46,2016-02-03 09:05:56,2,-73.950787,40.555542,-73.9512,40.543828,611
trip-014487,2016-05-11 23:51:18,2016-05-12 00:01:55,1,-73.84053,40.821523,-73.879531,40.797718,638
trip-014488,2016-03-12 18:14:55,2016-03-12 18:28:31,2,-73.723293,40.678498,-73.72627,40.64033,817
trip-014489,2016-01-01 18:57:12,2016-01-01 19:06:45,1,-73.786799,40.556791,-73.798749,40.570874,573
trip-014490,2016-06-01 21:35:58,2016-06-01 21:45:35,1,-73.776984,40.7873,-73.763363,40.761578,578
trip-014491,2016-02-26 11:32:15,2016-02-26 11:41:40,1,-74.020408,40.621863,-74.017883,40.635569,565
trip-014492,2016-02-27 02:42:46,2016-02-27 02:50:28,1,-73.919319,40.756769,-73.94672,40.776338,463
trip-014493,2016-03-02 13:27:34,2016-03-02 13:35:46,1,-73.795697,40.700836,-73.815242,40.714257,493
trip-014494,2016-06-26 08:09:26,2016-06-26 08:35:47,6,-73.972803,40.804273,-73.96466,40.722674,1582
trip-014495,2016-04-28 18:29:35,2016-04-28 19:04:39,1,-74.022843,40.773078,-74.053722,40.665433,2104
trip-014496,2016-02-18 11:33:09,2016-02-18 11:44:12,2,-73.950033,40.729784,-73.90515,40.753249,663
trip-014497,2016-01-18 20:20:53,2016-01-18 20:31:18,2,-73.716006,40.588534,-73.717451,40.614219,626
trip-014498,2016-01-10 12:06:58,2016-01-10 12:11:06,1,-73.896753,40.700054,-73.880332,40.711354,248
trip-014499,2016-02-20 17:53:00,2016-02-20 18:07:29,1,-73.808405,40.773929,-73.864802,40.766381,870
trip-014500,2016-04-15 10:47:23,2016-04-15 10:54:03,2,-74.003357,40.87586,-74.016497,40.870952,400
trip-014501,2016-02-01 18:53:16,2016-02-01 19:00:18,2,-73.807686,40.809552,-73.826969,40.798373,423
trip-014502,2016-03-06 12:16:12,2016-03-06 12:27:10,3,-73.764667,40.80149,-73.811162,40.808763,659
trip-014503,2016-01-09 08:35:03,2016-01-09 08:40:04,5,-73.770569,40.886137,-73.769891,40.897242,302
trip-014504,2016-03-22 18:51:06,2016-03-22 19:02:06,1,-74.021715,40.642854,-74.008371,40.614502,661
trip-014505,2016-03-27 17:18:59,2016-03-27 17:35:38,2,-73.875905,40.789507,-73.854383,40.837898,1000
trip-014506,2016-05-24 14:16:09,2016-05-24 14:20:32,2,-73.802376,40.583749,-73.818238,40.59821,264
trip-014507,2016-02-07 16:56:04,2016-02-07 17:03:13,2,-73.760983,40.816065,-73.751308,40.829493,429
trip-014508,2016-04-01 07:02:00,2016-04-01 07:14:51,1,-73.94529,40.798252,-73.921818,40.773898,772
trip-014509,2016-03-28 21:22:43,2016-03-28 21:32:08,2,-73.897404,40.806421,-73.940386,40.814301,565
trip-014510,2016-01-28 09:44:31,2016-01-28 09:52:19,2,-73.886041,40.603182,-73.876942,40.59097,469
trip-014511,2016-02-07 14:38:16,2016-02-07 14:48:47,1,-73.839467,40.585333,-73.884299,40.605395,631
trip-014512,2016-05-24 12:31:25,2016-05-24 12:38:20,1,-73.763641,40.791974,-73.784386,40.795746,415
trip-014513,2016-05-24 19:04:34,2016-05-24 19:10:10,2,-74.004066,40.682358,-73.996738,40.684634,336
trip-014514,2016-02-04 02:25:39,2016-02-04 02:34:13,1,-73.915957,40.580501,-73.905698,40.567356,515
trip-014515,2016-01-21 12:37:57,2016-01-21 12:56:32,1,-73.994491,40.852374,-73.90359,40.824755,1116
trip-014516,2016-04-07 19:12:27,2016-04-07 19:15:15,4,-73.757627,40.726028,-73.745479,40.728139,169
trip-014517,2016-05-20 20:47:48,2016-05-20 20:54:55,1,-73.98642,40.897852,-73.970354,40.899819,428
trip-014518,2016-04-29 05:30:48,2016-04-29 05:34:48,2,-73.958043,40.827929,-73.964602,40.823057,240
trip-014519,2016-04-29 16:58:43,2016-04-29 17:05:25,2,-73.796557,40.688689,-73.808352,40.69179,402
trip-014520,2016-06-11 08:34:15,2016-06-11 08:40:32,1,-73.927676,40.749264,-73.932604,40.746571,378
trip-014521,2016-01-29 13:25:51,2016-01-29 13:55:14,1,-74.037385,40.570068,-74.105334,40.487789,1763
trip-014522,2016-06-01 19:05:06,2016-06-01 19:31:52,1,-73.853799,40.843893,-73.832168,40.919849,1606
trip-014523,2016-03-09 22:37:55,2016-03-09 22:43:23,1,-73.90973,40.796259,-73.919014,40.794603,328
trip-014524,2016-04-10 12:38:49,2016-04-10 12:50:59,2,-73.985229,40.631312,-74.020796,40.616102,731
trip-014525,2016-03-10 10:02:08,2016-03-10 10:02:08,1,-73.85781,40.839394,-73.850672,40.834096,480
trip-014526,2016-01-01 14:48:30,2016-01-01 14:56:47,4,-74.005366,40.722156,-74.023292,40.731217,497
trip-014527,2016-03-23 05:11:17,2016-03-23 05:11:17,4,-73.837811,40.799459,-73.844804,40.797647,156
trip-014528,2016-05-18 12:13:25,2016-05-18 12:28:02,1,-73.910761,40.671873,-73.987135,40.632409,878
trip-014529,2016-05-02 08:28:53,2016-05-02 08:38:11,1,-73.856266,40.747911,-73.853621,40.762089,558
trip-014530,2016-04-28 01:47:09,2016-04-28 01:52:27,2,-73.859719,40.883426,-73.86792,40.8812,318
trip-014531,2016-01-03 19:46:12,2016-01-03 19:54:27,5,-73.843139,40.882726,-73.820816,40.885189,496
trip-014532,2016-06-08 09:37:02,2016-06-08 09:48:20,2,-73.79709,40.719624,-73.786197,40.733462,679
trip-014533,2016-01-31 21:37:24,2016-01-31 21:49:05,2,-73.904056,40.794745,-73.871613,40.841373,701
trip-014534,2016-01-03 19:16:37,2016-01-03 19:31:56,1,-73.755313,40.754213,-73.710048,40.773694,920
trip-014535,2016-05-07 03:57:55,2016-05-07 04:06:40,4,-73.988225,40.602358,-73.961394,40.602258,525
trip-014536,2016-05-31 12:37:55,2016-05-31 12:43:21,1,-73.729515,40.868109,-73.720087,40.864689,327
trip-014537,2016-01-17 15:25:27,2016-01-17 15:32:38,2,-74.003855,40.551833,-74.013347,40.53477,431
trip-014538,2016-04-10 08:17:46,2016-04-10 08:24:01,1,-73.774493,40.599498,-73.757885,40.594234,375
trip-014539,2016-06-02 12:09:15,2016-06-02 12:22:03,4,-73.751762,40.667116,-73.688286,40.675459,769
trip-014540,2016-04-15 18:26:48,2016-04-15 18:41:16,2,-73.992642,40.887706,-74.015715,40.849507,869
trip-014541,2016-03-08 09:19:23,2016-03-08 09:23:34,1,-73.934294,40.685916,-73.946273,40.680573,252
trip-014542,2016-01-19 20:28:04,2016-01-19 20:39:56,1,-73.933747,40.86341,-73.902188,40.832798,712
trip-014543,2016-01-07 16:01:57,2016-01-07 16:19:12,1,-74.045143,40.711752,-74.009213,40.673008,1036
trip-014544,2016-06-27 13:14:44,2016-06-27 13:23:25,2,-74.036597,40.757191,-74.065479,40.75827,522
trip-014545,2016-05-19 05:39:16,2016-05-19 05:47:14,1,-74.039252,40.737382,-74.023555,40.734749,479
trip-014546,2016-03-04 13:18:32,2016-03-04 13:26:39,1,-73.953808,40.624942,-73.932988,40.617133,488
trip-014547,2016-02-14 18:15:24,2016-02-14 18:24:16,2,-73.843871,40.89093,-73.856955,40.896519,532
trip-014548,2016-06-20 18:02:38,2016-06-20 18:14:13,2,-73.943659,40.830338,-73.924544,40.853072,696
trip-014549,2016-06-30 09:45:13,2016-06-30 09:53:13,1,-73.746183,40.721661,-73.734327,40.734009,480
trip-014550,2016-05-09 12:15:11,2016-05-09 12:36:03,2,-74.030114,40.628094,-74.094375,40.692693,1252
trip-014551,2016-06-16 09:53:48,2016-06-16 10:02:22,1,-73.787676,40.846549,-73.804294,40.842064,515
trip-014552,2016-05-03 09:43:06,2016-05-03 09:54:29,1,-74.012025,40.79946,-74.003547,40.791972,684
trip-014553,2016-06-10 23:20:19,2016-06-10 23:29:53,6,-73.985873,40.849151,-73.96354,40.862191,574
trip-014554,2016-06-02 21:35:04,2016-06-02 21:37:57,2,-73.732908,40.850454,-73.735249,40.843046,173
trip-014555,2016-06-09 03:40:06,2016-06-09 03:56:50,2,-73.893348,40.637054,-73.964662,40.661566,1004
trip-014556,2016-04-04 10:30:43,2016-04-04 10:35:02,1,-73.825588,40.761538,-73.83356,40.768475,260
trip-014557,2016-01-14 18:38:26,2016-01-14 18:45:19,4,-73.708782,40.89582,-73.713296,40.8851,414
trip-014558,2016-05-22 20:58:50,2016-05-22 21:07:16,2,-73.843061,40.615522,-73.845717,40.635608,507
trip-014559,2016-01-05 05:14:38,2016-01-05 05:20:16,2,-73.850437,40.667349,-73.83971,40.682234,339
trip-014560,2016-05-11 12:47:49,2016-05-11 12:52:27,1,-73.907799,40.617637,-73.901046,40.617238,279
trip-014561,2016-03-13 00:06:14,2016-03-13 00:11:36,1,-73.74075,40.832885,-73.736645,40.840927,322
trip-014562,2016-02-26 20:33:59,2016-02-26 20:43:03,2,-73.92703,40.608018,-73.948702,40.617277,545
trip-014563,2016-03-17 00:23:01,2016-03-17 00:27:14,2,-73.950252,40.888731,-73.934463,40.905784,253
trip-014564,2016-06-07 08:32:09,2016-06-07 08:36:12,1,-73.867125,40.859897,-73.875862,40.858544,243
trip-014565,2016-03-15 16:05:08,2016-03-15 16:16:51,5,-73.710443,40.795239,-73.683975,40.812067,703
trip-014566,2016-04-02 07:30:25,2016-04-02 07:40:48,1,-73.907848,40.605563,-73.895328,40.631164,624
trip-014567,2016-04-18 17:11:50,2016-04-18 17:25:08,2,-73.843677,40.725019,-73.800829,40.723705,798
trip-014568,2016-04-24 09:45:25,2016-04-24 09:54:03,1,-73.752556,40.770845,-73.786274,40.769215,519
trip-014569,2016-05-22 22:17:43,2016-05-22 22:25:38,1,-74.008913,40.689602,-74.03755,40.69656,476
trip-014570,2016-04-22 11:52:29,2016-04-22 12:00:40,1,-73.735856,40.705859,-73.758251,40.70288,491
trip-014571,2016-05-23 11:12:40,2016-05-23 11:19:05,1,-73.73972,40.616874,-73.720284,40.621629,386
trip-014572,2016-04-16 15:53:55,2016-04-16 15:58:29,2,-73.740266,40.819683,-73.731787,40.821585,274
trip-014573,2016-06-18 09:31:14,2016-06-18 09:38:59,6,-74.004211,40.586692,-74.028278,40.589075,465
trip-014574,2016-05-03 18:50:46,2016-05-03 19:01:14,2,-73.735773,40.719106,-73.762299,40.694436,629
trip-014575,2016-05-03 19:32:08,2016-05-03 19:39:49,1,-73.80759,40.750086,-73.792989,40.727631,461
trip-014576,2016-02-18 22:48:50,2016-02-18 22:57:33,6,-73.753611,40.757736,-73.786022,40.728746,524
trip-014577,2016-06-08 16:17:06,2016-06-08 16:23:25,1,-73.863962,40.754544,-73.883945,40.75804,379
trip-014578,2016-04-13 17:26:34,2016-04-13 17:33:21,1,-73.707753,40.827325,-73.715453,40.807984,407
trip-014579,2016-01-17 09:41:37,2016-01-17 09:50:10,3,-73.952637,40.723779,-73.965446,40.722765,513
trip-014580,2016-01-28 02:14:38,2016-01-28 02:22:43,2,-73.76206,40.563771,-73.7628,40.582828,486
trip-014581,2016-01-05 10:59:21,2016-01-05 11:08:58,3,-73.746063,40.767862,-73.756348,40.739265,578
trip-014582,2016-05-16 12:37:39,2016-05-16 12:47:32,1,-73.847487,40.56176,-73.835581,40.540983,593
trip-014583,2016-03-23 19:34:36,2016-03-23 19:46:26,2,-74.002699,40.767404,-73.996629,40.737398,711
trip-014584,2016-05-20 12:31:11,2016-05-20 12:36:27,1,-73.746249,40.706914,-73.735923,40.721973,316
trip-014585,2016-06-09 18:31:21,2016-06-09 18:36:18,3,-74.03026,40.865654,-74.04919,40.864699,297
trip-014586,2016-06-16 21:20:18,2016-06-16 21:29:10,2,-73.908088,40.688793,-73.949768,40.687546,533
trip-014587,2016-03-11 16:32:37,2016-03-11 16:40:47,1,-73.77434,40.746845,-73.740837,40.756008,491
trip-014588,2016-04-08 20:57:19,2016-04-08 21:03:52,1,-73.883988,40.862385,-73.897237,40.891309,393
trip-014589,2016-01-21 02:55:10,2016-01-21 03:07:18,2,-73.741616,40.879592,-73.756055,40.827918,728
trip-014590,2016-01-12 09:25:04,2016-01-12 09:34:55,5,-73.829683,40.585194,-73.813775,40.565732,592
trip-014591,2016-01-23 13:34:38,2016-01-23 13:42:38,1,-73.703968,40.692824,-73.706752,40.66685,480
trip-014592,2016-01-13 18:08:29,2016-01-13 18:15:49,1,-73.840489,40.769808,-73.835027,40.758432,440
trip-014593,2016-02-11 10:58:37,2016-02-11 11:24:33,2,-73.859687,40.850187,-73.855376,40.761598,1556
trip-014594,2016-05-18 21:48:49,2016-05-18 21:56:56,6,-73.876872,40.69506,-73.878265,40.715612,487
trip-014595,2016-06-06 13:24:49,2016-06-06 13:30:06,2,-73.814025,40.752305,-73.82049,40.762031,318
trip-014596,2016-03-24 20:51:22,2016-03-24 21:02:07,1,-73.707621,40.891574,-73.691919,40.86819,646
trip-014597,2016-03-02 08:11:41,2016-03-02 08:28:55,2,-73.954258,40.713655,-74.025763,40.725221,1034
trip-014598,2016-06-21 16:05:32,2016-06-21 16:18:17,1,-74.012702,40.744444,-74.039438,40.776407,765
trip-014599,2016-06-05 18:26:19,2016-06-05 18:30:30,1,-74.040377,40.774552,-74.057804,40.767832,251
trip-014600,2016-03-03 19:42:09,2016-03-03 19:47:33,4,-73.953148,40.672183,-73.953428,40.680626,325
trip-014601,2016-06-20 17:58:31,2016-06-20 18:02:53,4,-73.860186,40.847835,-73.861743,40.844454,263
trip-014602,2016-05-13 14:36:40,2016-05-13 14:43:46,2,-73.914425,40.649115,-73.893234,40.653191,427
trip-014603,2016-05-20 01:57:12,2016-05-20 02:02:20,2,-73.77198,40.874555,-73.74911,40.8717,308
trip-014604,2016-05-30 07:20:58,2016-05-30 07:31:45,1,-73.811843,40.569711,-73.788375,40.580227,647
trip-014605,2016-06-17 11:40:15,2016-06-17 11:46:17,1,-73.953336,40.686544,-73.966941,40.70051,363
trip-014606,2016-05-25 17:24:59,2016-05-25 17:34:47,2,-73.802681,40.77893,-73.791747,40.79525,588
trip-014607,2016-02-16 08:20:21,2016-02-16 08:33:37,1,-73.818304,40.884831,-73.789202,40.871541,796
trip-014608,2016-04-27 18:13:47,2016-04-27 18:22:58,1,-73.81701,40.842937,-73.823574,40.861445,551
trip-014609,2016-02-05 17:23:25,2016-02-05 17:32:47,2,-73.899848,40.897827,-73.912037,40.929396,562
trip-014610,2016-05-11 15:00:33,2016-05-11 15:06:22,1,-73.743602,40.687493,-73.729361,40.687516,350
trip-014611,2016-02-14 19:35:30,2016-02-14 19:41:23,1,-73.797915,40.861595,-73.783333,40.862561,354
trip-014612,2016-02-19 01:16:38,2016-02-19 01:20:44,1,-73.993498,40.582148,-73.991962,40.586495,247
trip-014613,2016-01-04 21:48:11,2016-01-04 22:02:37,1,-73.723135,40.587383,-73.679212,40.614012,867
trip-014614,2016-02-22 14:31:19,2016-02-22 14:39:12,1,-74.009049,40.638812,-73.993576,40.644485,473
trip-014615,2016-06-18 08:22:19,2016-06-18 08:33:26,1,-73.901467,40.610295,-73.868946,40.594802,668
trip-014616,2016-05-19 11:30:46,2016-05-19 11:38:09,4,-73.775845,40.587353,-73.771917,40.59464,444
trip-014617,2016-02-07 10:05:42,2016-02-07 10:12:10,1,-73.714352,40.60355,-73.741695,40.61094,388
trip-014618,2016-06-09 16:46:37,2016-06-09 16:53:31,1,-74.033166,40.605926,-74.030522,40.619397,415
trip-014619,2016-04-24 10:03:10,2016-04-24 10:09:46,2,-74.001985,40.737766,-73.991432,40.751801,396
trip-014620,2016-03-28 13:38:28,2016-03-28 13:46:58,1,-73.91268,40.820807,-73.904887,40.810171,510
trip-014621,2016-02-21 13:08:56,2016-02-21 13:18:18,4,-73.935982,40.655754,-73.938709,40.633224,563
trip-014622,2016-05-25 10:39:42,2016-05-25 10:44:14,1,-73.981944,40.661431,-74.002174,40.669661,273
trip-014623,2016-04-08 17:07:17,2016-04-08 17:16:40,1,-73.89437,40.779469,-73.868384,40.798909,563
trip-014624,2016-06-19 09:31:11,2016-06-19 09:39:12,1,-73.951063,40.609737,-73.947794,40.630705,482
trip-014625,2016-03-20 19:29:14,2016-03-20 19:34:30,1,-73.789802,40.881554,-73.78662,40.871454,316
trip-014626,2016-05-17 00:50:13,2016-05-17 00:57:04,3,-73.843205,40.858037,-73.823629,40.873186,411
trip-014627,2016-05-11 14:26:38,2016-05-11 14:33:33,1,-73.799891,40.862602,-73.777096,40.889042,415
trip-014628,2016-02-10 11:22:26,2016-02-10 11:29:31,2,-73.911702,40.890741,-73.924486,40.876038,425
trip-014629,2016-02-06 19:26:51,2016-02-06 19:37:24,1,-73.884174,40.866953,-73.910513,40.874181,633
trip-014630,2016-04-11 18:39:08,2016-04-11 18:45:27,5,-73.729651,40.818693,-73.741444,40.828296,380
trip-014631,2016-02-22 21:29:54,2016-02-22 21:30:54,1,-73.811057,40.577022,-73.796106,40.580928,60
trip-014632,2016-05-28 21:16:43,2016-05-28 21:28:44,1,-73.747316,40.792977,-73.737489,40.75335,721
trip-014633,2016-01-26 20:00:46,2016-01-26 20:13:14,1,-73.893979,40.675881,-73.936237,40.647965,749
trip-014634,2016-05-29 09:09:30,2016-05-29 09:25:07,1,-74.031276,40.702649,-74.012013,40.661609,938
trip-014635,2016-02-29 11:07:56,2016-02-29 11:17:37,1,-73.975095,40.795457,-73.978193,40.774542,582
trip-014636,2016-02-08 10:08:18,2016-02-08 10:19:18,1,-73.717306,40.563564,-73.696111,40.580722,660
trip-014637,2016-05-31 12:42:44,2016-05-31 12:48:34,2,-73.936762,40.63828,-73.938938,40.629984,350
trip-014638,2016-01-20 20:11:06,2016-01-20 20:17:44,1,-73.758849,40.783051,-73.763834,40.790234,399
trip-014639,2016-06-24 15:48:28,2016-06-24 15:57:37,1,-73.735141,40.560306,-73.705347,40.569718,550
trip-014640,2016-05-01 08:34:50,2016-05-01 08:45:04,3,-73.780853,40.557682,-73.791499,40.540803,614
trip-014641,2016-01-03 13:21:27,2016-01-03 13:33:39,1,-74.007412,40.683558,-74.065892,40.680778,732
trip-014642,2016-03-07 12:55:27,2016-03-07 13:01:35,1,-73.961981,40.581964,-73.992635,40.594035,368
trip-014643,2016-06-02 07:18:19,2016-06-02 07:27:27,1,-74.013462,40.819481,-73.986279,40.831321,549
trip-014644,2016-01-19 11:59:00,2016-01-19 12:07:18,1,-73.80576,40.723438,-73.821538,40.747875,498
trip-014645,2016-05-13 07:27:05,2016-05-13 07:32:31,1,-73.900417,40.892826,-73.897037,40.88337,326
trip-014646,2016-04-01 10:28:32,2016-04-01 10:54:41,1,-73.757478,40.581132,-73.824355,40.659639,1569
trip-014647,2016-01-15 11:05:11,2016-01-15 11:11:13,1,-73.882857,40.656382,-73.867508,40.66274,362
trip-014648,2016-04-14 00:31:17,2016-04-14 00:40:19,1,-73.748188,40.877167,-73.789377,40.870161,543
trip-014649,2016-01-30 06:34:48,2016-01-30 06:45:34,4,-73.810291,40.559534,-73.769008,40.550773,647
trip-014650,2016-03-19 15:51:44,2016-03-19 15:59:05,1,-73.704926,40.822593,-73.687288,40.826469,441
trip-014651,2016-06-06 08:27:19,2016-06-06 08:35:09,3,-73.856415,40.85249,-73.837666,40.83308,470
trip-014652,2016-05-11 16:02:08,2016-05-11 16:13:26,1,-73.996269,40.833923,-73.96381,40.851911,679
trip-014653,2016-02-05 16:27:17,2016-02-05 16:40:38,3,-73.78924,40.802842,-73.847506,40.807412,801
trip-014654,2016-04-21 08:43:53,2016-04-21 08:50:51,1,-73.936066,40.799693,-73.925773,40.813813,419
trip-014655,2016-06-14 23:20:54,2016-06-14 23:28:51,1,-73.831515,40.61166,-73.805977,40.610086,477
trip-014656,2016-02-24 15:14:22,2016-02-24 15:22:23,1,-73.79838,40.608166,-73.837023,40.587232,481
trip-014657,2016-04-08 18:53:50,2016-04-08 19:04:55,1,-73.95259,40.747049,-73.994922,40.752192,666
trip-014658,2016-03-21 16:32:48,2016-03-21 16:41:57,1,-73.880333,40.629053,-73.895939,40.64864,550
trip-014659,2016-06-28 23:32:33,2016-06-28 23:39:49,2,-73.701555,40.684783,-73.71949,40.671753,436
trip-014660,2016-05-06 09:48:23,2016-05-06 10:06:29,4,-74.022789,40.771496,-73.949177,40.767617,1087
trip-014661,2016-04-01 07:43:13,2016-04-01 08:07:13,1,-73.729241,40.563925,-73.747351,40.643509,1440
trip-014662,2016-06-17 18:14:54,2016-06-17 18:25:01,1,-73.762589,40.745835,-73.770788,40.728708,607
trip-014663,2016-01-24 15:53:59,2016-01-24 16:06:58,1,-73.888837,40.60166,-73.91785,40.583525,779
trip-014664,2016-06-08 18:51:33,2016-06-08 18:59:00,1,-73.772194,40.562521,-73.751832,40.574865,448
trip-014665,2016-04-20 21:40:30,2016-04-20 21:49:54,4,-74.041686,40.825019,-74.013608,40.821211,565
trip-014666,2016-02-24 09:58:24,2016-02-24 10:11:31,1,-74.032559,40.661379,-73.998949,40.667432,788
trip-014667,2016-03-22 07:30:59,2016-03-22 07:43:12,1,-74.033191,40.840074,-74.049542,40.807194,734
trip-014668,2016-01-12 14:22:41,2016-01-12 14:29:45,1,-73.854567,40.551957,-73.835927,40.548568,424
trip-014669,2016-01-13 10:00:51,2016-01-13 10:12:44,5,-73.786328,40.688358,-73.812328,40.712344,713
trip-014670,2016-02-04 20:49:47,2016-02-04 20:54:31,1,-73.746443,40.826994,-73.739663,40.825378,284
trip-014671,2016-05-28 23:40:27,2016-05-28 23:48:57,2,-73.956842,40.858318,-73.990619,40.85968,511
trip-014672,2016-06-25 21:23:09,2016-06-25 21:44:08,1,-74.017501,40.8554,-73.935584,40.809601,1260
